i18277	0.400
i35576	0.735
i113	-1.505
i18279	0.000
i18280	-0.513
i18281	-0.965
i21885	0.699
i18282	-0.527
i116	0.000
i18283	0.000
i18284	0.000
i117	0.000
i21886	0.000
i18285	0.000
i35578	0.000
i21887	0.000
i118	0.000
i18286	0.000
i119	0.000
i21888	0.764
i18287	-3.333
i21889	0.000
i121	0.000
i18288	0.000
i18289	-0.667
i122	0.000
i21890	-1.232
i18290	0.000
i21891	0.000
i124	0.000
i18291	0.000
i18293	0.000
i21893	0.000
i35579	0.000
i21894	0.000
i18294	0.000
i129	0.000
i18295	0.000
i18296	0.000
i35580	0.000
i18297	0.000
i21898	0.281
i18298	0.000
i21899	0.000
i134	1.320
i21900	0.000
i18299	0.000
i35581	0.000
i18300	0.000
i136	0.000
i21902	0.000
i18301	0.000
i35582	0.000
i138	1.070
i18302	0.000
i21903	1.182
i18303	0.000
i139	0.000
i21904	1.310
i18304	0.000
i35583	0.000
i18305	0.000
i18306	0.000
i142	0.000
i21906	1.291
i18307	0.000
i21907	2.560
i21908	-1.333
i145	-0.325
i18309	0.000
i35586	0.000
i146	0.000
i21912	0.000
i147	-1.995
i18311	0.000
i21913	-1.292
i21914	0.000
i35588	0.000
i18312	0.000
i21916	-1.360
i148	-1.958
i18313	0.000
i151	-2.307
i18315	-2.667
i35589	0.000
i21921	0.000
i18316	0.000
i152	-2.193
i18317	0.000
i153	0.404
i21923	0.000
i18318	0.000
i21924	0.336
i18319	0.000
i21925	1.138
i18320	0.383
i35590	0.000
i156	0.000
i18321	2.133
i21926	-1.360
i18322	1.333
i157	0.000
i158	0.241
i21928	-2.309
i35591	0.000
i18324	-4.000
i159	1.408
i21929	-2.309
i18325	0.000
i18326	0.000
i21930	-0.916
i35593	0.000
i21931	-0.680
i161	-1.250
i18330	0.000
i21932	0.000
i18331	0.587
i164	0.000
i21933	0.000
i35594	0.000
i18333	0.000
i18334	0.000
i21934	-1.270
i18335	0.000
i21935	-0.333
i166	-0.315
i21936	1.403
i18336	0.000
i18337	0.000
i21937	-1.333
i168	-0.962
i35596	0.000
i169	0.000
i35597	2.005
i170	0.000
i18342	1.600
i21939	-1.720
i18344	-1.947
i21940	0.000
i18345	0.000
i172	0.000
i35600	1.447
i174	0.000
i18348	0.000
i175	0.272
i18349	0.000
i21944	0.000
i35601	0.228
i18350	0.000
i21945	0.429
i178	0.000
i18351	0.000
i179	0.000
i21946	1.333
i18352	0.000
i21947	1.333
i182	-0.311
i18353	2.400
i18354	1.867
i35606	1.147
i18355	0.000
i21949	-0.460
i184	0.000
i21950	0.000
i18356	0.242
i185	-1.423
i35608	2.667
i21951	0.000
i186	-1.288
i18357	0.000
i35610	0.000
i188	0.000
i18358	0.000
i21953	0.000
i18359	0.000
i21954	0.000
i190	0.000
i21955	0.000
i21956	0.000
i191	-2.667
i18361	0.000
i21957	0.000
i35612	0.000
i18362	0.000
i21958	0.000
i18366	0.000
i21959	0.000
i196	0.578
i18367	0.000
i21960	0.000
i35615	0.000
i18368	0.225
i197	0.000
i35616	0.000
i18369	-0.800
i198	0.000
i21962	0.000
i35617	0.000
i18370	0.000
i21964	0.000
i200	-0.500
i21966	0.000
i201	0.000
i18371	-0.444
i21967	0.000
i21968	0.000
i35622	0.000
i21969	0.000
i203	0.292
i21970	0.000
i18372	0.000
i35623	0.000
i18374	0.000
i205	-0.402
i18375	-0.800
i21971	0.467
i35625	-0.218
i18376	0.000
i206	0.000
i35626	0.000
i35627	-0.534
i208	-2.347
i21973	0.000
i35628	0.000
i21975	0.000
i18382	-0.533
i35629	-1.333
i18383	0.250
i21977	0.000
i35631	0.000
i18384	-0.250
i21978	0.000
i18386	1.888
i35632	0.000
i21980	0.000
i215	0.000
i21981	0.000
i18387	2.560
i35633	0.000
i18388	-2.560
i21982	0.000
i35634	0.000
i18389	-1.880
i21983	0.000
i217	0.000
i21984	0.000
i18390	0.000
i219	0.000
i35636	0.600
i220	0.000
i221	0.000
i21987	0.329
i18394	0.000
i35637	-0.692
i222	0.000
i21988	0.000
i223	0.000
i35638	-0.481
i21991	0.000
i35639	0.000
i225	0.293
i35640	0.000
i18399	0.000
i35641	0.388
i227	0.000
i21992	0.000
i18401	0.000
i35642	0.000
i18402	0.000
i229	0.000
i35644	0.227
i21996	0.000
i230	-1.906
i18404	0.000
i231	-3.458
i18405	0.000
i21998	0.000
i35645	0.000
i18406	0.000
i21999	0.000
i233	-2.057
i18407	0.000
i35646	0.631
i18408	0.000
i234	3.459
i235	0.211
i22001	0.000
i18409	0.000
i18410	1.000
i35648	0.000
i35649	0.000
i22003	0.000
i238	0.383
i18413	-3.180
i239	-0.208
i18414	0.000
i242	-2.219
i22005	0.000
i243	-0.678
i22006	0.680
i35652	0.494
i18417	-1.422
i244	-1.172
i22007	0.000
i18418	0.000
i35653	-0.620
i245	2.219
i35654	0.000
i22009	0.000
i247	-0.782
i18420	0.000
i35655	0.000
i22010	0.000
i248	0.752
i35656	0.000
i249	0.000
i18421	0.000
i35657	0.000
i18422	0.000
i35658	0.000
i250	0.000
i18423	0.000
i22011	0.000
i35659	0.000
i251	0.000
i18424	0.000
i22012	0.000
i35660	0.000
i252	0.000
i22013	0.000
i35661	0.000
i22014	0.000
i253	1.067
i18425	0.000
i22015	0.000
i22016	0.000
i18426	0.000
i254	0.000
i18427	0.000
i35663	-1.360
i35664	-0.974
i22019	0.000
i256	0.000
i18429	0.000
i22020	0.000
i257	0.000
i22021	0.000
i18431	-1.638
i35667	0.000
i18432	-2.533
i258	0.000
i18433	0.000
i35668	0.292
i18434	1.376
i260	0.000
i22023	0.000
i35669	0.000
i18435	-1.375
i261	0.000
i22024	0.000
i18436	0.000
i35670	0.000
i262	0.000
i18437	2.000
i35671	0.000
i263	0.000
i18438	0.800
i264	1.324
i22026	0.000
i35673	0.000
i22027	0.000
i35674	1.399
i18440	0.000
i22028	0.000
i266	0.740
i18441	1.333
i22029	0.000
i267	-1.150
i35676	0.000
i22030	0.000
i18442	0.000
i22031	0.000
i268	-1.293
i22032	0.000
i35679	0.000
i18444	0.000
i18445	0.000
i269	-1.214
i35680	0.000
i22034	0.000
i270	-1.333
i18446	2.667
i35681	0.000
i22035	0.000
i271	0.000
i18448	-2.260
i18450	0.898
i272	0.000
i35684	0.000
i18451	0.000
i22038	0.000
i274	0.000
i18452	0.710
i22039	0.000
i275	0.240
i18453	0.667
i276	0.456
i35687	-0.217
i277	0.000
i18455	0.000
i35688	-0.783
i35689	0.000
i18456	0.000
i22043	0.000
i278	-0.661
i18458	0.000
i280	0.000
i18459	0.000
i281	-0.365
i18460	0.000
i35691	-1.030
i22046	0.000
i284	0.000
i285	0.000
i18465	-2.758
i22047	0.000
i18466	-3.600
i22048	0.000
i18467	1.737
i35696	-1.632
i289	-0.529
i18468	-1.737
i290	0.989
i22049	0.000
i35697	-1.641
i18469	-2.733
i18470	1.817
i22051	0.000
i18471	2.400
i293	0.404
i18472	2.533
i35700	0.000
i18473	-2.533
i35701	0.000
i22054	0.000
i18474	-2.947
i18475	1.797
i18476	-1.333
i294	0.000
i35703	-0.387
i18477	0.000
i18478	0.000
i22058	0.000
i18479	0.000
i18480	0.278
i35706	0.000
i18481	0.000
i298	0.000
i35707	0.000
i18482	0.000
i22061	0.000
i18483	1.320
i22063	0.000
i35710	0.000
i22064	0.000
i18485	0.000
i22065	0.000
i22066	0.000
i35712	0.000
i18486	0.000
i22068	0.000
i35713	0.000
i306	0.000
i35714	0.000
i22069	0.000
i307	0.000
i35715	-0.209
i18491	0.000
i22072	0.000
i18493	0.000
i35716	-1.305
i311	0.000
i18494	0.000
i35717	-0.927
i22073	0.000
i18495	0.000
i18496	0.000
i22074	1.333
i18497	2.260
i22075	-1.333
i18498	0.803
i22076	0.000
i35721	-1.037
i22078	0.000
i35722	0.000
i321	-0.396
i22079	0.000
i18503	-0.240
i22081	0.000
i18504	0.000
i35728	0.000
i18505	0.000
i22083	0.000
i326	2.262
i35729	0.000
i22084	0.000
i18506	-0.433
i22085	0.000
i327	2.400
i18507	0.000
i328	1.522
i35733	1.118
i22086	0.000
i18511	-1.333
i35734	1.361
i22088	0.000
i18514	0.000
i330	1.401
i22089	0.000
i35736	0.431
i331	1.360
i18515	0.000
i332	-1.333
i35738	1.474
i18516	0.000
i333	1.553
i18517	0.600
i22093	0.000
i18518	0.000
i334	-2.241
i22094	-1.919
i22095	0.000
i335	-1.333
i18521	0.000
i35742	1.640
i22096	0.000
i18522	0.000
i22097	1.910
i336	-1.750
i35743	0.611
i18523	0.000
i22098	0.254
i18524	0.000
i18526	0.000
i339	2.072
i22099	0.000
i18527	-0.400
i22100	-1.819
i18528	0.667
i340	1.770
i18529	0.000
i18530	0.000
i341	1.360
i22102	-1.653
i342	0.788
i18532	0.000
i22103	0.000
i18534	0.000
i343	-2.072
i22104	1.438
i35752	0.990
i18535	0.000
i22105	-0.758
i18536	0.000
i345	0.721
i18537	0.000
i22106	-0.734
i346	-0.294
i18540	0.000
i22107	-1.267
i35756	-1.486
i18541	-2.667
i18543	1.400
i35757	-1.379
i22108	-1.472
i348	0.000
i18544	0.000
i349	-0.814
i35758	-1.586
i350	1.610
i22110	0.000
i351	0.549
i18545	0.000
i22111	-0.981
i18546	0.000
i22112	-1.517
i352	2.125
i22113	0.000
i353	0.825
i35763	-0.558
i354	-0.711
i355	2.601
i35764	-1.889
i22115	-0.625
i35765	-1.900
i356	0.450
i357	-2.599
i35766	-1.345
i18551	0.000
i18552	0.000
i35767	-0.372
i35768	-1.767
i360	0.000
i35769	-1.631
i18555	0.000
i362	0.000
i22122	0.000
i18556	0.000
i363	0.000
i18557	0.000
i364	0.000
i18560	0.000
i22125	-2.575
i18561	0.000
i365	1.281
i366	2.133
i18562	0.000
i367	0.000
i18563	-0.400
i368	0.000
i22126	-1.275
i369	0.000
i35781	0.806
i18564	0.000
i18565	-0.525
i22129	-1.981
i371	0.000
i35783	-1.383
i372	1.085
i18567	0.000
i22131	-2.538
i373	0.000
i18568	0.000
i18569	0.000
i22132	-2.562
i375	0.000
i22133	-2.560
i22134	-1.070
i18572	0.000
i378	0.000
i22135	-0.624
i35788	-1.292
i18575	0.000
i35789	0.000
i18576	0.000
i381	-1.100
i35790	-0.800
i35791	-1.213
i18577	-0.340
i22138	0.000
i22139	0.000
i35792	-0.486
i18578	0.000
i383	-0.918
i22140	-0.374
i385	-0.533
i18579	0.000
i22141	-0.847
i35795	-1.302
i386	-0.400
i18581	-1.333
i22142	0.000
i35796	-1.341
i18582	0.614
i387	1.896
i22143	-0.870
i388	2.667
i18583	0.000
i18584	0.000
i390	1.221
i18585	0.000
i22144	0.000
i22145	0.000
i391	0.213
i35800	-0.896
i18586	0.000
i35801	-1.152
i22147	-1.870
i393	1.333
i18587	0.000
i22148	-0.326
i395	1.331
i18588	0.000
i18589	0.000
i35802	-2.667
i18590	0.000
i396	0.566
i22149	-1.004
i18591	0.000
i397	-1.350
i35804	-1.114
i18592	0.000
i398	-1.087
i18594	0.000
i399	1.377
i35807	-1.145
i22153	0.000
i400	1.600
i18596	0.000
i35808	-1.200
i401	-1.133
i35810	-0.683
i22154	-1.406
i18597	0.000
i35811	-1.717
i402	-2.160
i18598	0.000
i403	-1.333
i35812	-0.261
i404	0.000
i18600	-1.867
i18602	0.503
i22156	1.500
i35815	0.000
i408	0.000
i22157	-1.255
i18604	-0.400
i409	-1.988
i22159	-1.878
i18606	2.167
i35816	0.267
i22160	-2.667
i35817	0.000
i18608	0.000
i22161	-0.988
i35818	-0.800
i35819	2.110
i18611	0.000
i18612	0.000
i412	-2.167
i22164	-1.333
i22165	-2.313
i22166	1.360
i414	-1.580
i35822	0.000
i416	-1.345
i18615	0.834
i35823	-1.333
i18616	0.000
i35824	0.000
i22167	0.000
i419	-2.153
i18618	0.000
i18619	0.867
i420	-1.419
i18620	-0.867
i421	-3.800
i22169	0.000
i18623	0.000
i18624	0.000
i22172	0.000
i425	-2.623
i18626	-2.033
i22173	0.000
i18627	-2.567
i22175	0.405
i18629	-0.362
i22176	0.000
i22177	0.000
i18630	0.362
i430	-1.600
i18631	1.067
i432	-2.000
i35836	0.000
i18633	0.000
i433	2.000
i22180	1.379
i18634	0.000
i35837	0.000
i18635	0.000
i435	1.333
i18636	4.000
i35838	0.697
i22181	0.654
i18637	-2.667
i437	-1.722
i18638	0.000
i22182	1.118
i35841	0.576
i22183	1.378
i18640	-1.950
i22184	-1.348
i35842	0.000
i438	-2.112
i35843	-0.361
i18644	-0.800
i22185	0.000
i439	-1.323
i22186	-0.660
i35844	0.000
i440	0.000
i22187	0.000
i18648	0.000
i35845	0.000
i441	-1.504
i18649	0.000
i35846	0.000
i22189	0.000
i18650	0.000
i35847	0.540
i442	-1.867
i22190	0.000
i35848	0.000
i444	-2.560
i18653	0.000
i22191	-1.362
i18654	0.000
i22192	0.269
i445	-1.332
i35849	0.000
i22193	0.451
i446	-1.333
i22194	0.000
i18656	0.400
i447	-2.667
i18657	1.467
i448	1.769
i18658	0.000
i35852	0.000
i22195	-0.340
i35853	-1.482
i22196	0.000
i450	-2.560
i18661	0.000
i22197	-2.556
i35854	-1.871
i22198	-1.333
i18662	0.000
i22199	0.000
i451	0.239
i18663	-1.333
i35855	-1.268
i18664	0.211
i452	-2.317
i22200	0.000
i18665	0.000
i453	-1.347
i22201	-1.606
i35857	-0.667
i454	-1.333
i35858	-1.430
i455	-1.664
i18668	0.625
i456	-1.732
i35860	-1.388
i35861	0.000
i22204	0.343
i18672	-1.333
i459	2.560
i18675	-0.400
i35863	-1.454
i35864	0.000
i18678	0.857
i22207	0.000
i35865	1.900
i22208	0.000
i35866	-0.976
i18680	0.000
i18683	0.000
i465	-3.200
i22212	-2.683
i35869	0.000
i22213	0.000
i18685	0.000
i22214	-0.531
i35870	-0.588
i18686	0.000
i18687	0.202
i35871	0.000
i470	2.076
i18688	0.000
i35872	-2.817
i22217	0.374
i35873	0.000
i471	-2.083
i18690	0.490
i472	-2.201
i22218	0.000
i22219	-0.655
i35875	-1.333
i22220	-2.533
i18694	-0.400
i22221	-2.533
i35876	-0.250
i22222	-2.127
i473	-1.280
i18696	-2.300
i35877	0.000
i474	-2.606
i18697	-1.333
i18698	1.083
i18699	1.833
i22225	-2.659
i18700	-1.333
i35880	0.000
i22226	-2.883
i18701	0.667
i35881	-1.173
i22227	-1.117
i35882	-0.289
i18704	-0.733
i479	0.488
i18705	0.000
i18706	0.000
i22229	-1.352
i480	0.588
i18709	0.680
i22231	-1.185
i18710	0.000
i481	0.000
i22233	-1.860
i35890	0.000
i484	-0.207
i18714	-1.360
i22234	1.038
i485	0.000
i487	0.000
i18717	1.066
i18718	-1.067
i22236	1.694
i18719	-2.133
i22237	-1.157
i490	0.000
i35896	1.387
i491	0.640
i22238	-0.989
i22239	-1.333
i22240	-1.661
i35898	1.507
i493	1.312
i18726	1.333
i35899	1.427
i22242	0.000
i495	0.000
i18727	0.000
i496	0.639
i22243	0.000
i18728	0.000
i18732	0.000
i499	1.404
i35903	-0.456
i18733	0.000
i22245	0.000
i500	-1.556
i18734	-0.479
i35904	0.690
i22246	0.000
i35905	1.617
i22247	0.000
i18735	0.000
i22248	0.000
i501	-1.475
i35907	0.932
i22250	0.000
i18740	0.479
i35909	1.385
i35910	1.385
i22254	0.000
i505	-0.230
i18742	0.000
i22256	-1.221
i506	0.000
i35912	-1.333
i18743	0.000
i35913	0.000
i508	-2.613
i18745	0.000
i22258	-1.169
i18746	0.000
i35915	0.896
i35916	0.000
i22259	-1.685
i511	-1.060
i35917	0.000
i18748	-2.667
i513	0.000
i514	-0.937
i22261	1.322
i18751	0.373
i515	-3.300
i22262	1.360
i22263	0.000
i517	-2.667
i35920	0.000
i18755	0.000
i18756	0.000
i18757	0.000
i35923	0.000
i18758	0.000
i22267	-1.333
i22269	1.360
i524	2.403
i18760	0.000
i35926	0.000
i18761	0.000
i35927	0.000
i18762	0.000
i22272	0.212
i35928	0.279
i18763	0.000
i527	-2.384
i35929	0.337
i18764	-0.200
i22273	0.899
i18765	0.345
i22274	0.000
i18766	-0.405
i529	-0.815
i22275	0.000
i35932	0.000
i22276	0.210
i18767	0.000
i531	0.000
i18770	-0.282
i18771	0.000
i534	0.000
i35935	0.000
i18772	0.000
i18773	0.000
i22280	0.000
i18774	0.000
i537	2.659
i22281	0.000
i18775	0.000
i18776	0.000
i22282	-1.486
i538	-2.648
i22283	-0.653
i539	-2.667
i540	-0.573
i22284	0.000
i35943	0.000
i18780	1.611
i22286	-1.624
i18782	0.000
i35944	0.000
i22287	0.000
i18783	0.000
i35945	0.000
i543	0.000
i22288	-0.519
i18784	0.000
i18785	0.000
i35946	0.000
i18786	0.000
i22289	0.000
i18787	0.000
i18789	0.000
i35949	0.000
i22290	-1.408
i18790	0.000
i548	0.590
i35951	-0.515
i22292	-0.272
i22293	-0.501
i550	0.596
i22294	0.000
i35953	0.000
i22295	-0.560
i551	0.000
i18796	0.000
i18797	0.000
i552	0.000
i35955	-0.494
i18798	0.000
i22297	-2.667
i553	0.000
i554	-0.800
i22298	0.000
i18799	0.893
i556	-0.613
i18800	0.000
i35957	-0.327
i557	-1.333
i22299	0.000
i18802	0.000
i35959	-0.584
i22300	0.846
i18804	0.446
i35960	0.000
i560	1.508
i22301	-1.174
i35961	-0.989
i22302	0.000
i561	0.301
i18807	-1.333
i35962	0.000
i18808	-1.333
i35963	0.000
i563	0.287
i18809	1.333
i22304	-1.393
i564	-1.543
i18810	2.400
i22305	0.000
i18811	-2.400
i565	-0.949
i22307	-1.307
i18813	-0.307
i35966	0.000
i566	-1.599
i18814	0.000
i18815	0.528
i35968	-2.133
i569	-2.513
i18816	0.000
i35970	0.000
i18817	-0.467
i22314	-0.900
i35972	0.000
i22315	-0.737
i18819	0.600
i18820	-1.583
i22317	-0.909
i18822	0.000
i18823	0.000
i576	1.333
i18824	0.000
i577	-1.333
i18825	0.000
i18826	0.000
i18827	0.000
i35980	0.000
i18828	0.000
i22322	0.000
i18829	0.000
i35982	-0.680
i18830	0.000
i22325	0.000
i18833	2.497
i18834	0.200
i18837	-0.800
i587	0.000
i18838	0.000
i18839	0.000
i588	0.000
i18840	0.000
i589	0.000
i18841	0.000
i18842	0.000
i590	0.000
i592	-2.400
i18846	0.330
i18847	-0.337
i18849	0.000
i18850	0.000
i595	0.000
i18851	0.000
i35999	0.000
i18852	0.000
i18853	1.117
i596	0.000
i36001	0.000
i18854	1.333
i36002	-2.544
i597	0.000
i18856	0.000
i36003	0.000
i598	0.000
i36004	0.000
i36005	0.000
i601	-2.296
i18861	1.333
i22329	-2.280
i22330	-2.280
i36007	0.000
i602	-1.100
i36008	0.000
i36009	0.000
i603	-2.881
i18867	-2.300
i18868	0.400
i604	-2.560
i22334	0.000
i36010	0.000
i605	-1.785
i18869	-0.400
i36011	0.000
i22335	0.000
i607	-2.117
i18871	0.000
i36012	0.000
i608	-1.469
i36013	0.000
i18873	0.200
i36014	0.000
i609	-2.669
i36015	-1.340
i36016	0.000
i611	-1.360
i18877	-2.667
i612	-2.683
i36018	0.000
i613	2.300
i18881	0.000
i614	-2.083
i18882	0.000
i22340	-1.338
i36019	0.000
i615	-2.194
i18884	0.000
i616	-2.268
i18886	0.000
i18887	0.000
i22342	0.000
i617	2.109
i22343	0.000
i619	0.770
i36023	-0.373
i18890	0.000
i621	-1.115
i18891	0.000
i36025	0.000
i22349	0.000
i18892	0.000
i623	0.276
i624	-0.237
i36026	0.000
i18894	0.000
i22351	0.000
i18895	-0.300
i36028	-0.655
i626	0.000
i18896	0.000
i36029	-1.472
i627	0.969
i18897	0.000
i18898	0.000
i628	1.774
i22354	-0.681
i18899	0.000
i22355	0.000
i630	0.000
i22356	0.000
i631	-0.814
i36034	0.000
i18902	0.000
i22357	0.000
i18903	0.000
i22358	-0.302
i18904	2.016
i36036	0.000
i18905	0.000
i36037	0.439
i18906	0.000
i22361	0.000
i18907	0.933
i36038	0.000
i638	0.000
i22362	0.000
i18908	-0.847
i639	-0.267
i22363	0.000
i36040	0.000
i18909	-1.019
i18910	0.000
i640	0.000
i22364	0.000
i18911	0.000
i36042	0.343
i22365	0.000
i18912	0.000
i36043	0.000
i642	0.000
i22367	0.000
i18914	0.000
i36044	0.000
i18915	0.000
i22368	-1.118
i645	0.000
i18917	0.000
i36045	0.000
i22370	0.000
i36046	0.000
i18919	0.000
i646	0.000
i647	0.000
i18920	0.000
i36047	0.000
i648	0.000
i18921	2.667
i36048	0.000
i649	0.000
i18922	-2.667
i36049	-0.563
i18923	-1.333
i650	0.000
i22374	0.000
i36050	-0.577
i22375	0.000
i22376	0.000
i36052	-1.118
i36053	-0.215
i651	0.000
i18929	0.800
i18930	0.000
i36055	-2.000
i18931	0.000
i18932	0.000
i36057	0.000
i22379	0.739
i36059	0.000
i18936	0.000
i18938	0.000
i36061	-2.000
i22381	0.000
i18940	0.000
i18941	0.000
i22382	0.000
i36063	0.000
i18942	0.000
i18943	0.000
i36064	0.000
i661	0.000
i22384	0.000
i36066	0.632
i18948	-2.667
i36067	-0.720
i22386	0.000
i22387	0.000
i18950	2.400
i18951	1.333
i665	1.333
i36068	-1.360
i22388	0.000
i18953	3.200
i667	0.000
i36069	0.000
i22389	0.000
i18954	0.000
i668	0.000
i18955	0.000
i669	0.000
i36071	0.000
i671	0.000
i36074	0.000
i672	-0.226
i18963	-2.533
i36077	2.393
i674	0.000
i36078	-2.394
i676	0.000
i677	0.000
i18970	0.000
i18971	0.000
i680	-0.800
i681	0.800
i18974	0.000
i36084	0.000
i18976	0.400
i18977	0.400
i36086	0.000
i685	0.000
i686	0.000
i687	0.000
i18984	1.600
i690	0.000
i691	0.000
i18987	0.000
i36092	-1.333
i18990	2.133
i695	0.000
i18991	0.000
i697	0.000
i698	0.000
i699	0.000
i702	0.000
i18998	0.000
i18999	0.000
i703	0.000
i19001	2.667
i704	0.000
i19003	0.000
i706	0.000
i19005	0.000
i36106	0.000
i707	0.000
i19008	-4.000
i36108	0.000
i19009	-3.200
i709	0.000
i19012	0.000
i710	0.000
i19013	0.000
i36113	-1.268
i713	2.667
i19017	0.800
i36114	-0.304
i19018	0.000
i36115	-1.077
i714	1.904
i715	-2.667
i36116	-0.638
i22390	-1.792
i36117	0.000
i716	0.000
i36118	0.000
i717	0.000
i36120	0.000
i718	0.000
i36121	-1.467
i719	-1.281
i36122	-0.705
i19027	2.667
i720	1.676
i19028	1.717
i36123	-0.289
i19029	0.000
i22396	0.000
i19031	0.000
i721	1.692
i36124	0.000
i19032	0.000
i22397	0.000
i36125	-2.186
i723	1.444
i19034	0.000
i724	0.610
i36126	-1.393
i19035	0.000
i22398	0.000
i725	-1.554
i19037	0.000
i22399	0.000
i36129	-1.409
i727	-0.526
i22401	0.000
i36133	0.000
i728	1.101
i730	0.000
i22405	0.000
i731	0.334
i22406	-0.227
i732	-1.467
i19050	0.000
i733	0.000
i22407	0.000
i735	0.000
i19054	0.000
i736	-1.178
i19055	0.000
i19056	0.317
i19057	0.490
i739	0.000
i36142	1.944
i19058	0.000
i740	1.391
i22412	-0.934
i19059	0.000
i22413	0.000
i36144	0.000
i19060	0.000
i741	0.000
i742	-2.318
i36147	0.000
i19064	1.220
i19065	0.400
i22415	0.000
i19066	0.800
i746	0.000
i19067	1.696
i22416	0.000
i22417	-0.242
i19068	-1.698
i22418	-0.242
i19070	0.000
i19071	0.000
i751	0.000
i36153	0.000
i19073	0.400
i752	0.000
i19074	-0.400
i36154	0.000
i22420	-0.709
i36155	0.000
i22421	0.000
i755	0.000
i36156	-2.560
i19077	0.000
i756	0.000
i19078	-0.900
i22422	0.000
i36158	0.000
i19081	0.000
i22423	-0.400
i19082	-0.600
i22424	-0.544
i36160	0.000
i19086	-2.667
i22427	0.000
i36161	0.000
i22428	0.000
i36162	0.000
i766	0.000
i767	-1.400
i19092	1.333
i36163	0.000
i19093	0.000
i770	0.000
